id	lemma	context	index	label
d013.s012.t002	compensation	the NCUA be fight for compensation for loss that run into the billion .	5	['compensation%1:21:00::']
d013.s012.t003	loss	the NCUA be fight for compensation for loss that run into the billion .	7	['loss%1:21:01::']
d013.s012.t004	billion	the NCUA be fight for compensation for loss that run into the billion .	12	['billion%1:23:01::']
d013.s013.t001	settlement	the current settlement be the first of their kind .	2	['settlement%1:10:00::']
d013.s013.t002	kind	the current settlement be the first of their kind .	8	['kind%1:09:00::']
d013.s014.t001	regulator	the regulator have also approach other major bank and sue jpmorgan_chase , the royal_bank_of_scotland and goldman_sachs in the summer .	1	['regulator%1:18:00::']
d013.s014.t002	bank	the regulator have also approach other major bank and sue jpmorgan_chase , the royal_bank_of_scotland and goldman_sachs in the summer .	7	['bank%1:14:00::']
d013.s014.t006	summer	the regulator have also approach other major bank and sue jpmorgan_chase , the royal_bank_of_scotland and goldman_sachs in the summer .	18	['summer%1:28:00::']
d013.s015.t002	mortgage-backed_security	the dubious mortgage_securities be so-called mortgage-backed_security .	5	['mortgage-backed_security%1:21:00::']
d013.s017.t001	fate	this seal the fate of a number of financial company when the US property_bubble explode in @card@ .	3	['fate%1:11:00::']
d013.s017.t002	number	this seal the fate of a number of financial company when the US property_bubble explode in @card@ .	6	['number%1:07:00::']
d013.s017.t003	company	this seal the fate of a number of financial company when the US property_bubble explode in @card@ .	9	['company%1:14:01::']
d013.s017.t004	US	this seal the fate of a number of financial company when the US property_bubble explode in @card@ .	12	['us%1:15:00::']
d013.s018.t001	US	the US investment_bank , lehman_brothers , go belly-up in September @card@ at the height of the financial crisis .	1	['us%1:15:00::']
d013.s018.t005	September	the US investment_bank , lehman_brothers , go belly-up in September @card@ at the height of the financial crisis .	9	['september%1:28:00::']
d013.s018.t006	height	the US investment_bank , lehman_brothers , go belly-up in September @card@ at the height of the financial crisis .	13	['height%1:26:00::']
d013.s018.t007	crisis	the US investment_bank , lehman_brothers , go belly-up in September @card@ at the height of the financial crisis .	17	['crisis%1:26:00::']
d013.s019.t001	bank	the bank battle against a strong wind in the USA several year later .	1	['bank%1:14:00::']
d013.s019.t002	wind	the bank battle against a strong wind in the USA several year later .	6	['wind%1:19:01::']
d013.s019.t003	USA	the bank battle against a strong wind in the USA several year later .	9	['usa%1:15:00::']
d013.s019.t004	year	the bank battle against a strong wind in the USA several year later .	11	['year%1:28:01::']
d013.s020.t001	investor	investor and regulator have bring a vast number of claim for compensation or to punish misconduct .	0	['investor%1:18:00::']
d013.s020.t002	regulator	investor and regulator have bring a vast number of claim for compensation or to punish misconduct .	2	['regulator%1:18:00::']
d013.s020.t003	number	investor and regulator have bring a vast number of claim for compensation or to punish misconduct .	7	['number%1:07:00::']
d013.s020.t004	claim	investor and regulator have bring a vast number of claim for compensation or to punish misconduct .	9	['claim%1:10:02::']
d013.s020.t005	compensation	investor and regulator have bring a vast number of claim for compensation or to punish misconduct .	11	['compensation%1:21:00::']
d013.s020.t006	misconduct	investor and regulator have bring a vast number of claim for compensation or to punish misconduct .	15	['misconduct%1:04:00::']
d013.s021.t003	wave	the federal_housing_finance_agency ( FHFA ) have be behind the large wave of claim .	10	['wave%1:04:02::']
d013.s021.t004	claim	the federal_housing_finance_agency ( FHFA ) have be behind the large wave of claim .	12	['claim%1:10:00::', 'claim%1:04:00::']
d013.s022.t001	bank	it accuse @card@ major international bank of have take in US lender fannie_mae and freddie_mac on mortgage transaction value at around @card@ billion dollar .	5	['bank%1:14:00::']
d013.s022.t002	US	it accuse @card@ major international bank of have take in US lender fannie_mae and freddie_mac on mortgage transaction value at around @card@ billion dollar .	10	['us%1:15:00::']
d013.s022.t003	lender	it accuse @card@ major international bank of have take in US lender fannie_mae and freddie_mac on mortgage transaction value at around @card@ billion dollar .	11	['lender%1:18:00::']
d013.s022.t004	fannie_mae	it accuse @card@ major international bank of have take in US lender fannie_mae and freddie_mac on mortgage transaction value at around @card@ billion dollar .	12	['fannie_mae%1:14:00::']
d013.s022.t005	freddie_mac	it accuse @card@ major international bank of have take in US lender fannie_mae and freddie_mac on mortgage transaction value at around @card@ billion dollar .	14	['freddie_mac%1:14:00::']
d013.s022.t006	mortgage	it accuse @card@ major international bank of have take in US lender fannie_mae and freddie_mac on mortgage transaction value at around @card@ billion dollar .	16	['mortgage%1:21:00::']
d013.s022.t007	transaction	it accuse @card@ major international bank of have take in US lender fannie_mae and freddie_mac on mortgage transaction value at around @card@ billion dollar .	17	['transaction%1:04:00::']
d013.s022.t008	dollar	it accuse @card@ major international bank of have take in US lender fannie_mae and freddie_mac on mortgage transaction value at around @card@ billion dollar .	23	['dollar%1:23:00::']
d013.s023.t002	legal_action	deutsche_bank also face legal_action by the FHFA cover multiple transaction with a total value of @card@ billion dollar from @card@ to @card@ .	3	['legal_action%1:04:00::']
d013.s023.t004	transaction	deutsche_bank also face legal_action by the FHFA cover multiple transaction with a total value of @card@ billion dollar from @card@ to @card@ .	9	['transaction%1:04:00::']
d013.s023.t005	value	deutsche_bank also face legal_action by the FHFA cover multiple transaction with a total value of @card@ billion dollar from @card@ to @card@ .	13	['value%1:21:00::']
d013.s023.t006	dollar	deutsche_bank also face legal_action by the FHFA cover multiple transaction with a total value of @card@ billion dollar from @card@ to @card@ .	17	['dollar%1:23:00::']
d013.s024.t001	regulator	the regulator be demand that the Frankfurt-based bank take responsibility for `` substantial loss , '' but have not yet specify the exact sum .	1	['regulator%1:18:00::']
d013.s024.t002	bank	the regulator be demand that the Frankfurt-based bank take responsibility for `` substantial loss , '' but have not yet specify the exact sum .	7	['bank%1:14:00::']
d013.s024.t003	responsibility	the regulator be demand that the Frankfurt-based bank take responsibility for `` substantial loss , '' but have not yet specify the exact sum .	9	['responsibility%1:04:00::']
d013.s024.t004	loss	the regulator be demand that the Frankfurt-based bank take responsibility for `` substantial loss , '' but have not yet specify the exact sum .	13	['loss%1:21:01::']
d013.s024.t005	sum	the regulator be demand that the Frankfurt-based bank take responsibility for `` substantial loss , '' but have not yet specify the exact sum .	23	['sum%1:21:00::']
d013.s025.t002	claim	deutsche_bank have reject the claim as baseless and have declare its intention to fend off the claim .	4	['claim%1:10:02::']
d013.s025.t003	intention	deutsche_bank have reject the claim as baseless and have declare its intention to fend off the claim .	11	['intention%1:09:00::']
